Código;Matrícula;Fecha Matriculación;Marca;Modelo;Tipo;Variante;Clasificación medioambiental;Combustible;Cilindrada;Potencia;Número de Plazas;Fecha inicio de prestación del servicio de taxi;Eurotaxi;Régimen Especial;Fecha extracción dato
1470953;5371JYL;24/04/2017;CITROEN;C-ELYSEE;D;DBHY;C;M: Diesel;1560;73;5;27/04/2017;NO;No;;;18/06/2024
1484925;3126KFJ;15/11/2017;CITROEN;C-ELYSEE;D;DBHY;C;M: Diesel;1560;73;5;20/11/2017;NO;No;;;18/06/2024
1469540;7036JXY;30/03/2017;CITROEN;C-ELYSEE;D;DBHY;C;M: Diesel;1560;73;5;05/04/2017;NO;No;;;18/06/2024
1476091;4421KBJ;29/06/2017;CITROEN;C-ELYSEE;D;DBHY;C;M: Diesel;1560;73;5;30/06/2017;NO;No;;;18/06/2024
1514707;3568KLZ;20/06/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;22/06/2018;NO;No;;;18/06/2024
1508492;1024KJJ;19/03/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;21/03/2018;NO;No;;;18/06/2024
1510085;3137KJZ;11/04/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;18/04/2018;NO;No;;;18/06/2024
1507458;0684KHZ;01/03/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;07/03/2018;NO;No;;;18/06/2024
1511231;2259KKL;27/04/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;04/05/2018;NO;No;;;18/06/2024
1507926;9356KJC;09/03/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;14/03/2018;NO;No;;;18/06/2024
1511181;2637KKL;27/04/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;04/05/2018;NO;No;;;18/06/2024
1510253;5893KJZ;12/04/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;18/04/2018;NO;No;;;18/06/2024
1523222;9976KPD;05/09/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;10/09/2018;NO;No;;;18/06/2024
1515621;4301KMP;05/07/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;09/07/2018;NO;No;;;18/06/2024
1509876;4052KJX;06/04/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;16/04/2018;NO;No;;;18/06/2024
1507789;1618KHS;23/02/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;09/03/2018;NO;No;;;18/06/2024
1507180;6347KHT;26/02/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;28/02/2018;NO;No;;;18/06/2024
1488100;6977KGN;02/01/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;08/01/2018;NO;No;;;18/06/2024
1477077;0116KBR;07/07/2017;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;07/07/2017;NO;No;;;18/06/2024
1475405;4873KBC;22/06/2017;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;26/06/2017;NO;No;;;18/06/2024
1518553;0064KNJ;31/07/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;03/08/2018;NO;No;;;18/06/2024
1483580;7540KDW;26/10/2017;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;30/10/2017;NO;No;;;18/06/2024
1512800;0270KLC;22/05/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;25/05/2018;NO;No;;;18/06/2024
1516104;3657KMT;11/07/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;13/07/2018;NO;No;;;18/06/2024
1506714;8919KHL;15/02/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;21/02/2018;NO;No;;;18/06/2024
1508013;0609KJD;09/03/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;14/03/2018;NO;No;;;18/06/2024
1513349;3162KLF;25/05/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;01/06/2018;NO;No;;;18/06/2024
1507856;1257KJC;07/03/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;16/03/2018;NO;No;;;18/06/2024
1508085;3389KJF;13/03/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;14/03/2018;NO;No;;;18/06/2024
1514449;6014KLW;14/06/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;20/06/2018;NO;No;;;18/06/2024
1507928;0194KJD;09/03/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;14/03/2018;NO;No;;;18/06/2024
1510735;4720KKG;23/04/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;25/04/2018;NO;No;;;18/06/2024
1505831;7991KHG;02/02/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;07/02/2018;NO;No;;;18/06/2024
1525252;9814KPR;28/09/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;10/10/2018;NO;No;;;18/06/2024
1478777;5991KCG;31/07/2017;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;04/08/2017;NO;No;;;18/06/2024
1478781;1366KCC;27/07/2017;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;04/08/2017;NO;No;;;18/06/2024
1507897;3061KHX;28/02/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;14/03/2018;NO;No;;;18/06/2024
1551675;6477KTT;21/02/2019;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;22/02/2019;NO;No;;;18/06/2024
1515954;6318KMR;09/07/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;11/07/2018;NO;No;;;18/06/2024
1508730;6807KJK;21/03/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;23/03/2018;NO;No;;;18/06/2024
1508364;9392KJG;15/03/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;19/03/2018;NO;No;;;18/06/2024
1477360;1603KBS;11/07/2017;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;13/07/2017;NO;No;;;18/06/2024
1489642;4379KHB;29/01/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;31/01/2018;NO;No;;;18/06/2024
1519773;1319KNZ;29/08/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;31/08/2018;NO;No;;;18/06/2024
1508255;2795KHZ;01/03/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;19/03/2018;NO;No;;;18/06/2024
1508476;1556KJH;16/03/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;12/04/2018;NO;No;;;18/06/2024
1507785;3530KHP;21/02/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;12/03/2018;NO;No;;;18/06/2024
1513863;8882KLN;01/06/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;25/06/2018;NO;No;;;18/06/2024
1506104;2235KHJ;07/02/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;12/02/2018;NO;No;;;18/06/2024
1638687;5468KKB;16/04/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;02/06/2021;NO;No;;;18/06/2024
1510130;3759KJZ;12/04/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;18/04/2018;NO;No;;;18/06/2024
1516610;0594KMY;19/07/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;23/07/2018;NO;No;;;18/06/2024
1478128;4192KCB;26/07/2017;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;28/07/2017;NO;No;;;18/06/2024
1572763;5823KMF;26/06/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;30/10/2019;NO;No;;;18/06/2024
1526857;3690KPY;18/10/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;19/10/2018;NO;No;;;18/06/2024
1523752;4083KPF;07/09/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;19/09/2018;NO;No;;;18/06/2024
1507309;4493KHT;26/02/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;02/03/2018;NO;No;;;18/06/2024
1511312;4111KKG;23/04/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;07/05/2018;NO;No;;;18/06/2024
1509043;5027KJN;26/03/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;28/03/2018;NO;No;;;18/06/2024
1527745;0499KRG;30/10/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;07/11/2018;NO;No;;;18/06/2024
1480253;7795KCV;01/09/2017;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;05/09/2017;NO;No;;;18/06/2024
1481473;6355KDD;25/09/2017;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;27/09/2017;NO;No;;;18/06/2024
1511832;5525KKT;09/05/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;23/05/2018;NO;No;;;18/06/2024
1508348;9268KJG;15/03/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;21/03/2018;NO;No;;;18/06/2024
1513345;1157KLL;30/05/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;01/06/2018;NO;No;;;18/06/2024
1532384;0103KSV;08/01/2019;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;11/01/2019;NO;No;;;18/06/2024
1515765;4758KMN;03/07/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;09/07/2018;NO;No;;;18/06/2024
1487858;9237KGH;27/12/2017;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;03/01/2018;NO;No;;;18/06/2024
1506263;7828KHJ;09/02/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;14/02/2018;NO;No;;;18/06/2024
1512276;5375KKW;14/05/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;21/05/2018;NO;No;;;18/06/2024
1514451;3933KLW;14/06/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;22/06/2018;NO;No;;;18/06/2024
1506612;6805KHL;14/02/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;30/04/2018;NO;No;;;18/06/2024
1485432;7567KFL;22/11/2017;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;29/11/2017;NO;No;;;18/06/2024
1506423;6513KHL;14/02/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;16/02/2018;NO;No;;;18/06/2024
1509056;6771KJN;26/03/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;02/04/2018;NO;No;;;18/06/2024
1509584;1949KJX;05/04/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;11/04/2018;NO;No;;;18/06/2024
1511066;9957KKG;24/04/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;30/04/2018;NO;No;;;18/06/2024
1507312;8337KHT;26/02/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;02/03/2018;NO;No;;;18/06/2024
1510618;9885KKF;20/04/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;25/04/2018;NO;No;;;18/06/2024
1508410;4960KJH;16/03/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;21/03/2018;NO;No;;;18/06/2024
1507085;1845KHS;23/02/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;05/03/2018;NO;No;;;18/06/2024
1529058;7108KRP;19/11/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;23/11/2018;NO;No;;;18/06/2024
1482923;8382KDR;17/10/2017;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;19/10/2017;NO;No;;;18/06/2024
1508019;9574KJC;09/03/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;16/03/2018;NO;No;;;18/06/2024
1506602;2631KHL;14/02/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;21/02/2018;NO;No;;;18/06/2024
1525181;6527KPT;05/10/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;10/10/2018;NO;No;;;18/06/2024
1513690;5004KLL;31/05/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;08/06/2018;NO;No;;;18/06/2024
1513451;9231KLJ;30/05/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;04/06/2018;NO;No;;;18/06/2024
1516619;6691KMW;17/07/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;23/07/2018;NO;No;;;18/06/2024
1488235;1115KGR;05/01/2018;CITROEN;C-ELYSEE;F;FECE;ECO;B: Gasolina/GLP;1587;85;5;12/04/2018;NO;No;;;18/06/2024
1719373;9757MLB;25/10/2023;CITROEN;eC4X;B;F;0;BEV: Vehículo eléctrico;0;100;5;27/11/2023;NO;SI;;;18/06/2024
1737352;4224MPF;22/03/2024;CITROEN;eC4X;B;F;0;BEV: Vehículo eléctrico;0;100;5;05/04/2024;NO;SI;;;18/06/2024
1740664;8410MNP;28/02/2024;CITROEN;eC4X;B;F;0;BEV: Vehículo eléctrico;0;100;5;31/05/2024;NO;SI;;;18/06/2024
1716819;6016LVD;30/11/2021;CITROEN;e-SPACETOURER;V;Z;0;BEV: Vehículo eléctrico;0;100;8;23/10/2023;NO;SI;;;18/06/2024
1733543;6873MMV;19/01/2024;CITROEN;eC4X;B;F;0;BEV: Vehículo eléctrico;0;115;5;14/02/2024;NO;SI;;;18/06/2024
1736479;0599MNV;04/03/2024;CITROEN;eC4X;B;F;0;BEV: Vehículo eléctrico;0;115;5;22/03/2024;NO;SI;;;18/06/2024
1732430;5982MMC;13/12/2023;CITROEN;eC4X;B;F;0;BEV: Vehículo eléctrico;0;115;5;31/01/2024;NO;SI;;;18/06/2024
2000010;7752KCP;24/08/2017;CITROEN;NUEVO C-ELYSÉE BLUEHDI;D;DBHY;C;M: Diesel;0;11.47;;08/06/2021;NO;No;;;18/06/2024
1440347;4482JTJ;21/10/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;31/10/2016;NO;No;;;18/06/2024
1425424;8029JNL;27/04/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;28/04/2016;NO;No;;;18/06/2024
1439479;9028JTH;20/10/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;21/10/2016;NO;No;;;18/06/2024
1437697;1966JSW;27/09/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;30/09/2016;NO;No;;;18/06/2024
1447373;3010JWJ;25/01/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;30/01/2017;NO;No;;;18/06/2024
1426110;4018JNR;03/05/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;05/05/2016;NO;No;;;18/06/2024
1391984;0023JJK;07/10/2015;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;08/10/2015;NO;No;;;18/06/2024
1443891;2185JVL;13/12/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;14/12/2016;NO;No;;;18/06/2024
1427805;2034JNY;18/05/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;23/05/2016;NO;No;;;18/06/2024
1465171;9489JWV;15/02/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;17/02/2017;NO;No;;;18/06/2024
1479366;2608KCD;28/07/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;21/08/2017;NO;No;;;18/06/2024
1476678;7742KBN;05/07/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;06/07/2017;NO;No;;;18/06/2024
1433897;9338JRS;22/07/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;28/07/2016;NO;No;;;18/06/2024
1486620;4805KFZ;13/12/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;15/12/2017;NO;No;;;18/06/2024
1480797;0460KCZ;13/09/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;14/09/2017;NO;No;;;18/06/2024
1466563;3272JXD;27/02/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;01/03/2017;NO;No;;;18/06/2024
1427240;9233JNT;09/05/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;17/05/2016;NO;No;;;18/06/2024
1472505;6267JYR;28/04/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;08/05/2017;NO;No;;;18/06/2024
1443369;9295JVH;02/12/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;07/12/2016;NO;No;;;18/06/2024
1473845;1339JZK;29/05/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;30/05/2017;NO;No;;;18/06/2024
1434624;5944JRZ;02/08/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;11/08/2016;NO;No;;;18/06/2024
1439658;9509JTJ;24/10/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;24/10/2016;NO;No;;;18/06/2024
1431700;8644JPY;24/06/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;29/06/2016;NO;No;;;18/06/2024
1431584;6126JPY;24/06/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;28/06/2016;NO;No;;;18/06/2024
1430654;3658JPS;15/06/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;17/06/2016;NO;No;;;18/06/2024
1474061;8261JZG;25/05/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;01/06/2017;NO;No;;;18/06/2024
1472053;7268JYT;03/05/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;04/05/2017;NO;No;;;18/06/2024
1465270;4815JWV;15/02/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;17/02/2017;NO;No;;;18/06/2024
1473552;9606JZD;22/05/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;24/05/2017;NO;No;;;18/06/2024
1470290;9810JYD;06/04/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;19/04/2017;NO;No;;;18/06/2024
1423722;9809JNB;11/04/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;13/04/2016;NO;No;;;18/06/2024
1438184;1336JTB;06/10/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;06/10/2016;NO;No;;;18/06/2024
1425632;1701JNL;27/04/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;29/04/2016;NO;No;;;18/06/2024
1430324;5067JPP;10/06/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;14/06/2016;NO;No;;;18/06/2024
1443335;6873JVB;24/11/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;05/12/2016;NO;No;;;18/06/2024
1432861;0527JRD;29/06/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;08/07/2016;NO;No;;;18/06/2024
1428627;0307JPG;27/05/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;30/05/2016;NO;No;;;18/06/2024
1429323;7909JPL;03/06/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;03/06/2016;NO;No;;;18/06/2024
1429397;2081JPM;03/06/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;06/06/2016;NO;No;;;18/06/2024
1425795;2771JNM;28/04/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;03/05/2016;NO;No;;;18/06/2024
1400232;7898JKX;29/12/2015;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;18/01/2016;NO;No;;;18/06/2024
1437265;2641JST;21/09/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;26/09/2016;NO;No;;;18/06/2024
1485978;7007KFR;29/11/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;04/12/2017;NO;No;;;18/06/2024
1426790;0628JNV;10/05/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;12/05/2016;NO;No;;;18/06/2024
1399068;6734JKV;23/12/2015;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;29/12/2015;NO;No;;;18/06/2024
1425417;7390JNL;27/04/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;28/04/2016;NO;No;;;18/06/2024
1423363;0145JNB;07/04/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;08/04/2016;NO;No;;;18/06/2024
1465872;7440JWX;21/02/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;23/02/2017;NO;No;;;18/06/2024
1398948;1837JKV;22/12/2015;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;28/12/2015;NO;No;;;18/06/2024
1483318;0362KDV;23/10/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;25/10/2017;NO;No;;;18/06/2024
1429062;2530JPK;31/05/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;02/06/2016;NO;No;;;18/06/2024
1396288;0556JKF;23/11/2015;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;25/11/2015;NO;No;;;18/06/2024
1429401;0453JPL;02/06/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;06/06/2016;NO;No;;;18/06/2024
1425945;6388JNN;29/04/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;04/05/2016;NO;No;;;18/06/2024
1426392;3950JNS;05/05/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;09/05/2016;NO;No;;;18/06/2024
1434746;2158JRW;28/07/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;16/08/2016;NO;No;;;18/06/2024
1426828;0490JNR;29/04/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;12/05/2016;NO;No;;;18/06/2024
1466321;8200JWY;22/02/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;28/02/2017;NO;No;;;18/06/2024
1432019;0273JRG;30/06/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;01/07/2016;NO;No;;;18/06/2024
1469949;0151JYG;10/04/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;11/04/2017;NO;No;;;18/06/2024
1475764;3973KBD;23/06/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;28/06/2017;NO;No;;;18/06/2024
1425385;5837JNK;26/04/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;28/04/2016;NO;No;;;18/06/2024
1425868;7964JNN;29/04/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;03/05/2016;NO;No;;;18/06/2024
1433654;2285JRP;19/07/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;21/07/2016;NO;No;;;18/06/2024
1484778;7863KFH;15/11/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;29/11/2017;NO;No;;;18/06/2024
1481394;7927KDD;25/09/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;26/09/2017;NO;No;;;18/06/2024
1395718;1857JKC;17/11/2015;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;19/11/2015;NO;No;;;18/06/2024
1397018;3674JKL;01/12/2015;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;02/12/2015;NO;No;;;18/06/2024
1429612;3887JPL;02/06/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;07/06/2016;NO;No;;;18/06/2024
1469674;8772JYC;04/04/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;06/04/2017;NO;No;;;18/06/2024
1438994;6516JTF;13/10/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;18/10/2016;NO;No;;;18/06/2024
1442927;8122JVC;28/11/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;30/11/2016;NO;No;;;18/06/2024
1447084;3144JWH;23/01/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;26/01/2017;NO;No;;;18/06/2024
1423573;9671JNB;11/04/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;12/04/2016;NO;No;;;18/06/2024
1425489;2458JNK;26/04/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;28/04/2016;NO;No;;;18/06/2024
1427177;2734JNX;13/05/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;17/05/2016;NO;No;;;18/06/2024
1446881;6385JWG;19/01/2017;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;24/01/2017;NO;No;;;18/06/2024
1439998;0197JTK;24/10/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;27/10/2016;NO;No;;;18/06/2024
1425250;5943JNJ;25/04/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;27/04/2016;NO;No;;;18/06/2024
1427659;7272JNX;17/05/2016;DACIA;LODGY;SD;JSDE9;C;M: Diesel;1598;80;5;20/05/2016;NO;No;;;18/06/2024
